id,hcp_id,hcf_id,agent_type,charge,created_at,shift_start,shift_type,is_cancelled,is_verified
5efcd8de191a970017d3e897,5ed55f369b76160017ba48bc,5e7e2e903bfbb2001650e6a8,CNA,31,07/01,07/05,am,FALSE,TRUE
5eff5f58cff8c800171c02e5,5ed55f369b76160017ba48bc,5e7e2e903bfbb2001650e6a8,CNA,26,07/03,07/07,am,FALSE,TRUE
5f06788a293f5c00178af933,5ed55f369b76160017ba48bc,5e21d6201fa1af0016d39a5c,CNA,25,07/09,07/19,am,FALSE,TRUE
5f08e1157685200017c841d1,5ed55f369b76160017ba48bc,5e7e2e903bfbb2001650e6a8,CNA,33,07/10,07/11,am,FALSE,TRUE
5f128a0be8ff47001737f46e,5ed55f369b76160017ba48bc,5d446a8d8fbe1800166d8312,CNA,28.75,07/18,07/26,am,FALSE,TRUE
5f1d1967e313da0017f6371f,5edef9549e4d50001720fbdd,5d446a8d8fbe1800166d8312,LVN,49,07/26,08/14,noc,FALSE,TRUE
5f3ef299ce2e6a00166c391d,5edef9549e4d50001720fbdd,5c8837b3e7874100161f38da,LVN,44,08/20,09/05,noc,FALSE,TRUE
5f3ef2ae99acd00016d29d47,5edef9549e4d50001720fbdd,5c8837b3e7874100161f38da,LVN,44,08/20,09/11,noc,FALSE,TRUE
5f0cad2976624300173bf436,5ee01f11e1289b00170008e7,5c539532fe63b800166ddb2d,CNA,26,07/13,08/25,pm,TRUE,FALSE
5f0cad33ee17350017b31e14,5ee01f11e1289b00170008e7,5c539532fe63b800166ddb2d,CNA,26,07/13,08/28,pm,TRUE,FALSE
5f0cad3cee17350017b31e18,5ee01f11e1289b00170008e7,5c539532fe63b800166ddb2d,CNA,30,07/13,08/29,pm,TRUE,FALSE
5f0cad46ee17350017b31e2c,5ee01f11e1289b00170008e7,5c539532fe63b800166ddb2d,CNA,26,07/13,08/31,pm,TRUE,FALSE
5f0cad4876624300173bf456,5ee01f11e1289b00170008e7,5c539532fe63b800166ddb2d,CNA,26,07/13,08/31,pm,TRUE,FALSE
5f283e318595b20016fee2ad,5ee01f11e1289b00170008e7,5f283c4a2e013300168b8d8f,CNA,40,08/03,08/06,pm,FALSE,TRUE
5f283e368595b20016fee2b1,5ee01f11e1289b00170008e7,5f283c4a2e013300168b8d8f,CNA,40,08/03,08/07,pm,FALSE,TRUE
5f283e3c8595b20016fee2b4,5ee01f11e1289b00170008e7,5f283c4a2e013300168b8d8f,CNA,40,08/03,08/08,noc,FALSE,TRUE
5f283e698595b20016fee2d1,5ee01f11e1289b00170008e7,5f283c4a2e013300168b8d8f,CNA,40,08/03,08/09,pm,FALSE,TRUE
5f283e722e013300168b9152,5ee01f11e1289b00170008e7,5f283c4a2e013300168b8d8f,CNA,40,08/03,08/10,noc,FALSE,TRUE
5f36a95b7ec92000166ceeb7,5ee11e603c6d8e0017e7e147,5f360eac17ad7e0016b977c3,CNA,31,08/14,08/18,noc,FALSE,TRUE
5f3d915ccb28700016e007eb,5ee11e603c6d8e0017e7e147,5c831076a08cb800167af45d,CNA,35,08/19,08/23,pm,FALSE,TRUE
5f4d8d9fd621a000165c814f,5ee11e603c6d8e0017e7e147,5e8f6513fb94ef0016a870a3,CNA,28,08/31,09/05,am,FALSE,TRUE
5f177983ef488300178a57bf,5ee146a690276d00179c07fd,5e8f18c7c2980b00164326a9,CNA,25,07/21,07/25,am,FALSE,TRUE
5f1f124231c83b001640f780,5ee146a690276d00179c07fd,5e8f18c7c2980b00164326a9,CNA,25,07/27,08/01,am,FALSE,TRUE
5f23e778134e7400169e924b,5ee146a690276d00179c07fd,5d446a8d8fbe1800166d8312,CNA,28.75,07/31,08/29,pm,TRUE,FALSE
5f4ec488b7eb5200166343ab,5ee146a690276d00179c07fd,5e8f18c7c2980b00164326a9,CNA,25,09/01,09/14,pm,FALSE,TRUE
5efbe716a572d30017b5fd23,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.5,07/01,07/03,noc,FALSE,TRUE
5efbe7468be2570017d32393,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,28.75,07/01,07/12,noc,TRUE,FALSE
5efc2f508be2570017d37765,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.25,07/01,07/07,pm,FALSE,TRUE
5efc2f56a572d30017b64f0b,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.25,07/01,07/06,pm,FALSE,TRUE
5f04ebb8b382db00175bade8,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.25,07/07,07/10,pm,TRUE,FALSE
5f04ec3b68380400171fd7e3,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,28.75,07/07,07/13,noc,FALSE,TRUE
5f04ec4268380400171fd7e8,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.5,07/07,07/14,noc,FALSE,TRUE
5f08aeb2a93acc0017aacc8c,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,28.75,07/10,07/11,noc,FALSE,TRUE
5f095745de33210017632a4d,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.25,07/11,07/15,pm,FALSE,TRUE
5f0ed58b54ab93001704804e,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.5,07/15,07/16,noc,FALSE,TRUE
5f0f3cc3f94ce700172e3c86,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.25,07/15,07/21,pm,TRUE,FALSE
5f0f3cd055e48f001790f7d4,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.25,07/15,07/22,pm,TRUE,FALSE
5f0f3cef3f455100171b6544,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,28.75,07/15,07/25,pm,FALSE,TRUE
5f0f3dbb700eb500178c3418,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,28.75,07/15,07/18,noc,FALSE,TRUE
5f0f3dc43f455100171b656e,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,28.75,07/15,07/19,noc,FALSE,TRUE
5f0f3dca55e48f001790f810,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,28.75,07/15,07/20,noc,FALSE,TRUE
5f0f3de2f94ce700172e3caf,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,28.75,07/15,07/26,noc,FALSE,TRUE
5f0f3df855e48f001790f81c,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,28.75,07/15,08/01,noc,FALSE,TRUE
5f128ab9687f4e0017ed5bff,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.25,07/18,07/23,pm,TRUE,FALSE
5f128b17687f4e0017ed5c09,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.25,07/18,07/27,pm,FALSE,TRUE
5f128bccf8daf000173f7c0e,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.25,07/18,07/31,pm,FALSE,TRUE
5f1604260ec42100178ff587,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.5,07/20,07/24,noc,FALSE,TRUE
5f1754350668e9001780fb00,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,29.25,07/21,07/21,pm,FALSE,TRUE
5f18daa6f3688300177c0d03,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,29.5,07/23,07/23,noc,FALSE,TRUE
5f1fa577dbedd60016d51c4c,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.5,07/28,08/05,noc,FALSE,TRUE
5f1fcfbedbedd60016d525b7,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.5,07/28,07/29,noc,FALSE,TRUE
5f209309dee0db001683a478,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.5,07/28,07/30,noc,FALSE,TRUE
5f23e600821c460016b859ec,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.5,07/31,08/11,noc,FALSE,TRUE
5f23e60b134e7400169e913e,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.5,07/31,08/12,noc,FALSE,TRUE
5f23e60f134e7400169e9147,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.5,07/31,08/13,noc,FALSE,TRUE
5f23e615821c460016b859f5,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.5,07/31,08/14,noc,FALSE,TRUE
5f23e61b134e7400169e914f,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,28.75,07/31,08/15,noc,TRUE,FALSE
5f23e639134e7400169e915b,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.5,07/31,08/18,noc,FALSE,TRUE
5f23e644821c460016b85a26,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.5,07/31,08/19,noc,TRUE,FALSE
5f23e64c134e7400169e916b,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.5,07/31,08/20,noc,TRUE,FALSE
5f23e656821c460016b85a3e,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.5,07/31,08/21,noc,TRUE,FALSE
5f23e65c821c460016b85a46,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,28.75,07/31,08/22,noc,TRUE,FALSE
5f23e679821c460016b85a52,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.5,07/31,08/25,noc,TRUE,FALSE
5f23e682134e7400169e918f,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.5,07/31,08/26,noc,TRUE,FALSE
5f23e68a821c460016b85a5b,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.5,07/31,08/27,noc,TRUE,FALSE
5f23e691821c460016b85a63,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,28.75,07/31,08/29,noc,TRUE,FALSE
5f23e6a5134e7400169e91b2,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.5,07/31,09/01,noc,TRUE,FALSE
5f23e6cd134e7400169e91d5,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.25,07/31,08/06,pm,FALSE,TRUE
5f23e6d7821c460016b85a99,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.25,07/31,08/07,pm,FALSE,TRUE
5f23e6ef134e7400169e91f5,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.25,07/31,08/10,pm,FALSE,TRUE
5f23e71b821c460016b85ab9,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.25,07/31,08/17,pm,FALSE,TRUE
5f23e758134e7400169e923b,5ee16233cb45ea0017ce84fd,5d446a8d8fbe1800166d8312,CNA,27.25,07/31,08/24,pm,TRUE,FALSE
5f3c15632232520016d2b465,5ee16233cb45ea0017ce84fd,5ebf1773a253570017a27da2,CNA,28,08/18,08/31,noc,FALSE,TRUE
5f3c1567f76e09001624132d,5ee16233cb45ea0017ce84fd,5ebf1773a253570017a27da2,CNA,28,08/18,09/01,noc,FALSE,TRUE
5f3d601700bf9a00161a46fc,5ee16233cb45ea0017ce84fd,5ebf1773a253570017a27da2,CNA,28,08/19,08/22,pm,FALSE,TRUE
5f401a4ebaf31600169409eb,5ee16233cb45ea0017ce84fd,5ebf1773a253570017a27da2,CNA,28,08/21,08/24,pm,FALSE,TRUE
5f4bf2c9b7932a0016468b35,5ee16233cb45ea0017ce84fd,5ebf1773a253570017a27da2,CNA,30,08/30,08/30,pm,FALSE,TRUE
5f566e42ad1d1d00164b34b5,5ee16233cb45ea0017ce84fd,5ebf1773a253570017a27da2,CNA,28,09/07,09/06,pm,FALSE,TRUE
5f566e4a7af5d700166ccbc0,5ee16233cb45ea0017ce84fd,5ebf1773a253570017a27da2,CNA,48,09/07,09/07,noc,FALSE,TRUE
5f628b8ea204690016c9e8b3,5ee16233cb45ea0017ce84fd,5eebe1ec00957c0017a41c49,CNA,33,09/16,09/20,pm,FALSE,FALSE
5f628b9ba204690016c9e8be,5ee16233cb45ea0017ce84fd,5eebe1ec00957c0017a41c49,CNA,33,09/16,09/21,noc,FALSE,FALSE
5f628bdf4f29de0016e94d5f,5ee16233cb45ea0017ce84fd,5eebe1ec00957c0017a41c49,CNA,29,09/16,09/22,pm,FALSE,FALSE
5f628bee4f29de0016e94d69,5ee16233cb45ea0017ce84fd,5eebe1ec00957c0017a41c49,CNA,31,09/16,09/23,noc,FALSE,FALSE
5f628c714f29de0016e94db2,5ee16233cb45ea0017ce84fd,5eebe1ec00957c0017a41c49,CNA,29,09/16,09/25,pm,FALSE,FALSE
5f628c784f29de0016e94dbf,5ee16233cb45ea0017ce84fd,5eebe1ec00957c0017a41c49,CNA,33,09/16,09/26,noc,FALSE,FALSE
5f628d36a204690016c9e967,5ee16233cb45ea0017ce84fd,5eebe1ec00957c0017a41c49,CNA,29,09/16,09/28,pm,FALSE,FALSE
5f628d8a4f29de0016e94e23,5ee16233cb45ea0017ce84fd,5eebe1ec00957c0017a41c49,CNA,31,09/16,09/29,noc,FALSE,FALSE
5f62e764ba0e9d0016665de7,5ee16233cb45ea0017ce84fd,5df913b17106bf001602be38,CNA,29,09/17,09/18,pm,FALSE,TRUE
5f64fc8774f15d0016499027,5ee16233cb45ea0017ce84fd,5f3d5962cb28700016dff1a7,CNA,47,09/18,09/19,noc,FALSE,TRUE
5f03bc5cf1d7b6001701db24,5ef2365284563f0017dcf48f,5b70ed73e318270014cd6bee,LVN,44,07/07,07/07,am,FALSE,TRUE
5f04b4aff1d7b6001701f9ec,5ef2365284563f0017dcf48f,5b70ed73e318270014cd6bee,LVN,42,07/07,07/24,am,FALSE,TRUE
5f075242efddd3001747582b,5ef2365284563f0017dcf48f,5b70ed73e318270014cd6bee,LVN,42,07/09,07/23,am,TRUE,FALSE
5f29db1e8dd9710016adc4a4,5ef2365284563f0017dcf48f,5b70ed73e318270014cd6bee,LVN,42,08/04,08/12,am,TRUE,FALSE
5f2c660d108bee0016f4c38c,5ef2365284563f0017dcf48f,5b70ed73e318270014cd6bee,LVN,42,08/06,08/19,am,TRUE,FALSE
5f2c673e108bee0016f4c561,5ef2365284563f0017dcf48f,5b70ed73e318270014cd6bee,LVN,42,08/06,08/25,am,TRUE,FALSE
5f444eb6cf10420016030a43,5ef2365284563f0017dcf48f,5b70ed73e318270014cd6bee,LVN,44,08/24,08/25,am,FALSE,TRUE
5f47fdc6f46eec0016415327,5ef2365284563f0017dcf48f,5b70ed73e318270014cd6bee,LVN,42,08/27,09/01,am,FALSE,TRUE
5f5aacd832fe2a00168973ee,5ef2365284563f0017dcf48f,5b70ed73e318270014cd6bee,LVN,42,09/10,09/21,pm,FALSE,TRUE
5f600600ee55030016d66970,5ef2365284563f0017dcf48f,5b70ed73e318270014cd6bee,LVN,42,09/15,09/19,am,FALSE,TRUE
5f60061bee55030016d66990,5ef2365284563f0017dcf48f,5b70ed73e318270014cd6bee,LVN,42,09/15,09/16,am,FALSE,TRUE
5f07968da93acc0017aaa970,5ef25fe284563f0017dd10e4,5ee9036ddb7c63001709e1ba,Phlebotomist,38,07/09,07/14,custom,FALSE,TRUE
5f08e34a7685200017c8434d,5ef25fe284563f0017dd10e4,5ee9036ddb7c63001709e1ba,Phlebotomist,38,07/10,07/13,custom,FALSE,TRUE
5f07968abc764f00179d3485,5ef3e70ee83a72001735cea3,5ee9036ddb7c63001709e1ba,Phlebotomist,38,07/09,07/14,custom,FALSE,TRUE
5f07969ebc764f00179d349b,5ef3e70ee83a72001735cea3,5ee9036ddb7c63001709e1ba,Phlebotomist,38,07/09,07/13,custom,FALSE,TRUE
5f079688a93acc0017aaa965,5ef4ce6bee14620017d2ee75,5ee9036ddb7c63001709e1ba,Phlebotomist,38,07/09,07/14,custom,FALSE,TRUE
5f07969ca93acc0017aaa976,5ef4ce6bee14620017d2ee75,5ee9036ddb7c63001709e1ba,Phlebotomist,38,07/09,07/13,custom,FALSE,TRUE
5f333085f39c27001644ad72,5ef67a4448cad30017665cab,5bb380e8945fd200046cad4c,CNA,24,08/11,08/24,pm,FALSE,TRUE
5f36311cd947580016fa1b99,5ef67a4448cad30017665cab,5bb27e8cc5dc8a00042e9ef9,CNA,24,08/14,08/23,noc,TRUE,FALSE
5f3abf602134d3001695ccc9,5ef67a4448cad30017665cab,5bb380e8945fd200046cad4c,CNA,24,08/17,08/30,pm,FALSE,TRUE
5f07968cbc764f00179d348d,5ef6a31148cad30017671a20,5ee9036ddb7c63001709e1ba,Phlebotomist,38,07/09,07/14,custom,FALSE,TRUE
5f0796a0a93acc0017aaa97e,5ef6a31148cad30017671a20,5ee9036ddb7c63001709e1ba,Phlebotomist,38,07/09,07/13,custom,FALSE,TRUE
5f079689a93acc0017aaa969,5efa77245515a800174cba44,5ee9036ddb7c63001709e1ba,Phlebotomist,38,07/09,07/14,custom,FALSE,TRUE
5f07969dbc764f00179d3497,5efa77245515a800174cba44,5ee9036ddb7c63001709e1ba,Phlebotomist,38,07/09,07/13,custom,FALSE,TRUE
5f33710238eb900016587c89,5efa77245515a800174cba44,5f3370dbf39c27001644b65c,Phlebotomist,35,08/12,08/12,am,FALSE,TRUE
5f36e4157ec92000166d0991,5efa77245515a800174cba44,5f3370dbf39c27001644b65c,Phlebotomist,35,08/14,08/19,am,FALSE,TRUE
5f36e41a7ec92000166d0994,5efa77245515a800174cba44,5f3370dbf39c27001644b65c,Phlebotomist,35,08/14,08/26,am,FALSE,TRUE
5f07968bbc764f00179d3489,5efbaec0a572d30017b565c6,5ee9036ddb7c63001709e1ba,Phlebotomist,38,07/09,07/14,custom,FALSE,TRUE
5f07969ea93acc0017aaa97a,5efbaec0a572d30017b565c6,5ee9036ddb7c63001709e1ba,Phlebotomist,38,07/09,07/13,custom,FALSE,TRUE
5efd03ab4fefb40017b61d01,5efcc6908be2570017d3e29e,5c81813bbcbe6b00160a6b69,CNA,28,07/01,07/21,noc,FALSE,TRUE
5efd1e8cc212210017484056,5efcc6908be2570017d3e29e,5d812d12b528420016181ecf,CNA,25,07/01,07/11,noc,FALSE,TRUE
5efd1fbcc2122100174840e5,5efcc6908be2570017d3e29e,5d812d12b528420016181ecf,CNA,25,07/01,07/16,noc,FALSE,TRUE
5f03bcf143d2fd0017edfc95,5efcc6908be2570017d3e29e,5be0b0d2ba64030004d2117c,CNA,27,07/07,07/13,noc,FALSE,TRUE
5f08cef97685200017c83a82,5efcc6908be2570017d3e29e,5be0b0d2ba64030004d2117c,CNA,27,07/10,07/22,noc,TRUE,FALSE
5f0dfdb92970920017ea1da2,5efcc6908be2570017d3e29e,5be0b0d2ba64030004d2117c,CNA,27,07/14,07/23,noc,TRUE,FALSE
5f20ad1bdee0db001683ac99,5efcc6908be2570017d3e29e,5e3b1adad2123d00162e7a56,CNA,29,07/28,08/25,noc,FALSE,TRUE
5f20ae10dee0db001683ad34,5efcc6908be2570017d3e29e,5e3b1adad2123d00162e7a56,CNA,29,07/28,08/27,noc,FALSE,TRUE
5f20ae533c208100167d116d,5efcc6908be2570017d3e29e,5e3b1adad2123d00162e7a56,CNA,29,07/28,08/28,noc,FALSE,TRUE
5f20ae8edee0db001683ad7b,5efcc6908be2570017d3e29e,5e3b1adad2123d00162e7a56,CNA,29,07/28,08/29,noc,FALSE,TRUE
5f3c3f5b71185a00166dc649,5efcc6908be2570017d3e29e,5f360eac17ad7e0016b977c3,CNA,33,08/18,08/22,noc,FALSE,TRUE
5f3c3f6171185a00166dc64f,5efcc6908be2570017d3e29e,5f360eac17ad7e0016b977c3,CNA,33,08/18,08/24,noc,FALSE,TRUE
5f3c4cccd24194003470670e,5efcc6908be2570017d3e29e,5c802e634ea5960016c71a03,CNA,26,08/18,08/31,noc,TRUE,FALSE
5f3c4cdcd241940034706713,5efcc6908be2570017d3e29e,5c802e634ea5960016c71a03,CNA,26,08/18,09/01,noc,FALSE,TRUE
5f3d92ad00bf9a00161a5ae8,5efcc6908be2570017d3e29e,5f360eac17ad7e0016b977c3,CNA,33,08/19,08/21,noc,FALSE,TRUE
5f4ebbc2b7eb520016633e8f,5efcc6908be2570017d3e29e,5e3b1adad2123d00162e7a56,CNA,32,09/01,09/26,noc,FALSE,FALSE
5f4ebbe0b7eb520016633eb2,5efcc6908be2570017d3e29e,5e3b1adad2123d00162e7a56,CNA,32,09/01,09/29,noc,FALSE,FALSE
5f5048837aa93400166887d3,5efcc6908be2570017d3e29e,5c831076a08cb800167af45d,CNA,35,09/03,09/12,noc,TRUE,FALSE
5f50488653d50f0016f279ab,5efcc6908be2570017d3e29e,5c831076a08cb800167af45d,CNA,35,09/03,09/13,noc,TRUE,FALSE
5f57a7f06ed44c001613a26e,5efcc6908be2570017d3e29e,5bb380e8945fd200046cad4c,CNA,24,09/08,09/10,noc,FALSE,TRUE
5f57a7fe6ed44c001613a27a,5efcc6908be2570017d3e29e,5bb380e8945fd200046cad4c,CNA,24,09/08,09/11,noc,FALSE,TRUE
5f57a89c6ed44c001613a2a9,5efcc6908be2570017d3e29e,5bb380e8945fd200046cad4c,CNA,24,09/08,09/18,noc,FALSE,TRUE
5f57a8a95684fc001618a92f,5efcc6908be2570017d3e29e,5bb380e8945fd200046cad4c,CNA,24,09/08,09/23,noc,FALSE,FALSE
5f57a8ac5684fc001618a933,5efcc6908be2570017d3e29e,5bb380e8945fd200046cad4c,CNA,24,09/08,09/24,noc,FALSE,FALSE
5f6100a2ee55030016d68f60,5efcc6908be2570017d3e29e,5bb380e8945fd200046cad4c,CNA,24,09/15,09/17,noc,FALSE,TRUE
5f63c4c04c6e0a0016759b8e,5efcc6908be2570017d3e29e,5f63c06a4c6e0a0016759a7e,CNA,32,09/17,09/30,noc,FALSE,FALSE
5f63c4c4e0c38e00167aa8f0,5efcc6908be2570017d3e29e,5f63c06a4c6e0a0016759a7e,CNA,32,09/17,10/01,noc,FALSE,FALSE
5f4b67f0c682c20016d9550a,5eff9c4212b3f90017af0c9c,5e8dce39ee2690001638ce46,LVN,48,08/30,09/04,am,FALSE,TRUE
5f0ceec26aac0500171a0840,5f04ef45b382db00175baf3a,5c26bd11ad766900169578e8,CNA,27,07/13,07/20,am,FALSE,TRUE
5f16165302c98b0017116403,5f04ef45b382db00175baf3a,5c26bd11ad766900169578e8,CNA,27,07/20,07/27,am,FALSE,TRUE
5f3477f3c6aea60016aa6029,5f04ef45b382db00175baf3a,5c26bd11ad766900169578e8,CNA,27,08/12,08/31,am,FALSE,TRUE
5f0c8146ee17350017b30fe9,5f04f777b382db00175bb144,5c49f6a0a0ac9600043509e1,RN,64,07/13,07/18,am,TRUE,FALSE
5f0c8149ee17350017b30fee,5f04f777b382db00175bb144,5c49f6a0a0ac9600043509e1,RN,64,07/13,07/19,am,TRUE,FALSE
5f1f46001d81f00016e95971,5f04f777b382db00175bb144,5eebe1ec00957c0017a41c49,RN,68,07/27,07/29,noc,FALSE,TRUE
5f186a3ece18220017ba3308,5f0608abbda90e0017126076,5f1869b56145d4001773ec6a,Medical Assistant,36,07/22,07/22,am,FALSE,TRUE
5f1cbb34e313da0017f63491,5f0608abbda90e0017126076,5f1869b56145d4001773ec6a,Medical Assistant,36,07/25,07/27,am,FALSE,TRUE
5f1cbb3c4640180017b30a9f,5f0608abbda90e0017126076,5f1869b56145d4001773ec6a,Medical Assistant,36,07/25,07/29,am,FALSE,TRUE
5f1cbb44e5538600175b7ef5,5f0608abbda90e0017126076,5f1869b56145d4001773ec6a,Medical Assistant,36,07/25,07/31,am,FALSE,TRUE
5f1e215fd0d96f0017d417cc,5f0608abbda90e0017126076,5f1869b56145d4001773ec6a,Medical Assistant,36,07/27,07/28,pm,FALSE,TRUE
5f2058263c208100167cf071,5f0608abbda90e0017126076,5f1869b56145d4001773ec6a,Medical Assistant,36,07/28,07/24,pm,FALSE,TRUE
5f21d6524a0a5d0016f530cd,5f0608abbda90e0017126076,5f1869b56145d4001773ec6a,Medical Assistant,36,07/29,07/22,custom,FALSE,TRUE
5f27724978a1980016efdd2e,5f0608abbda90e0017126076,5f1869b56145d4001773ec6a,Medical Assistant,36,08/03,07/29,custom,FALSE,TRUE
5f27726978a1980016efdd40,5f0608abbda90e0017126076,5f1869b56145d4001773ec6a,Medical Assistant,36,08/03,07/27,custom,FALSE,TRUE
5f27726e17719c00160418b1,5f0608abbda90e0017126076,5f1869b56145d4001773ec6a,Medical Assistant,36,08/03,07/29,custom,FALSE,TRUE
5f27727417719c00160418ba,5f0608abbda90e0017126076,5f1869b56145d4001773ec6a,Medical Assistant,36,08/03,07/31,custom,FALSE,TRUE
5f29db408dd9710016adc4ae,5f0608abbda90e0017126076,5f1869b56145d4001773ec6a,Medical Assistant,81,08/04,07/24,custom,FALSE,TRUE
5f29dc50a942b300164eca56,5f0608abbda90e0017126076,5f1869b56145d4001773ec6a,Medical Assistant,108,08/04,07/31,custom,FALSE,TRUE
5f1234c9a447b30017e4993f,5f0631a9293f5c00178ae8fb,5d446a8d8fbe1800166d8312,LVN,50.25,07/17,07/26,am,FALSE,TRUE
5f221329403de50016d24dd8,5f0631a9293f5c00178ae8fb,5eebe1ec00957c0017a41c49,LVN,53,07/30,08/01,am,FALSE,TRUE
5f24b290134e7400169ebec4,5f0631a9293f5c00178ae8fb,5eebe1ec00957c0017a41c49,LVN,55,08/01,08/02,am,TRUE,FALSE
5f24b292134e7400169ebec6,5f0631a9293f5c00178ae8fb,5eebe1ec00957c0017a41c49,LVN,48,08/01,08/03,am,TRUE,FALSE
5f288e4f2e013300168bc4ad,5f0631a9293f5c00178ae8fb,5eebe1ec00957c0017a41c49,LVN,79.5,08/03,08/02,custom,FALSE,TRUE
5f288efb8595b20016ff169c,5f0631a9293f5c00178ae8fb,5eebe1ec00957c0017a41c49,LVN,55,08/03,08/03,custom,TRUE,FALSE
5f28a00ba4ee6f0016c4fc16,5f0631a9293f5c00178ae8fb,5eebe1ec00957c0017a41c49,LVN,53,08/03,08/08,am,FALSE,TRUE
5f28a06c8595b20016ff1beb,5f0631a9293f5c00178ae8fb,5eebe1ec00957c0017a41c49,LVN,79.5,08/03,08/08,custom,FALSE,TRUE
5f28a23a2e013300168bcb2b,5f0631a9293f5c00178ae8fb,5eebe1ec00957c0017a41c49,LVN,53,08/03,08/09,am,FALSE,TRUE
5f28a23c2e013300168bcb2d,5f0631a9293f5c00178ae8fb,5eebe1ec00957c0017a41c49,LVN,79.5,08/03,08/09,custom,FALSE,TRUE
5f28a2462e013300168bcb33,5f0631a9293f5c00178ae8fb,5eebe1ec00957c0017a41c49,LVN,53,08/03,08/16,am,FALSE,TRUE
5f28a2488595b20016ff1cf8,5f0631a9293f5c00178ae8fb,5eebe1ec00957c0017a41c49,LVN,79.5,08/03,08/16,custom,FALSE,TRUE
5f28a24c2e013300168bcb36,5f0631a9293f5c00178ae8fb,5eebe1ec00957c0017a41c49,LVN,53,08/03,08/22,am,FALSE,TRUE
5f28a24e8595b20016ff1cfa,5f0631a9293f5c00178ae8fb,5eebe1ec00957c0017a41c49,LVN,79.5,08/03,08/22,custom,FALSE,TRUE
5f28a2562e013300168bcb38,5f0631a9293f5c00178ae8fb,5eebe1ec00957c0017a41c49,LVN,53,08/03,08/23,am,FALSE,TRUE
